metric_id,campaign_id,impressions,clicks,conversions,bounces,metric_date
7639,868,24272,2046,969,1297,2016-04-27
7640,868,24525,2077,388,117,2016-04-10
7641,868,17765,1547,1148,1006,2016-04-19
7642,868,17910,819,278,511,2016-03-27
7643,868,5103,262,161,49,2016-04-29
7644,868,15454,1407,661,274,2016-04-13
7645,869,14790,865,535,61,2016-04-07
7646,869,17010,1650,1395,1071,2016-04-09
7647,869,12206,462,298,266,2016-04-27
7648,869,3013,144,131,84,2016-04-08
7649,869,6021,251,23,238,2016-04-03
7650,869,22968,1723,60,875,2016-03-31
7651,869,5833,422,188,81,2016-04-16
7652,870,19172,463,40,453,2017-06-09
7653,870,18172,1443,977,916,2017-06-04
7654,870,12059,1121,1100,431,2017-06-06
7655,870,16442,1750,1074,1065,2017-06-11
7656,870,7228,258,185,9,2017-05-27
7657,870,18167,365,179,312,2017-06-05
7658,870,5829,629,628,546,2017-05-19
7659,870,14526,1127,14,1082,2017-06-07
7660,870,18851,1659,91,498,2017-05-28
7661,871,7308,769,248,715,2016-07-22
7662,871,5898,188,15,52,2016-07-15
7663,871,19341,2290,1475,531,2016-07-21
7664,871,12131,294,22,103,2016-07-20
7665,871,24028,1520,1452,700,2016-07-10
7666,871,6243,739,634,114,2016-07-04
7667,871,10065,861,845,799,2016-07-03
7668,871,6015,184,34,178,2016-07-11
7669,871,8335,402,159,390,2016-07-05
7670,871,21833,1586,566,1129,2016-07-18
7671,871,23050,2559,2462,1743,2016-07-23
7672,871,17081,1945,1377,1299,2016-07-17
7673,872,18408,1541,1289,1020,2016-11-22
7674,872,24867,1337,190,688,2016-11-08
7675,872,17367,1092,1037,984,2016-10-31
7676,872,8982,494,238,482,2016-11-04
7677,872,5339,540,102,316,2016-11-02
7678,872,11007,812,795,186,2016-11-20
7679,872,6176,552,0,100,2016-11-13
7680,872,17305,870,50,704,2016-11-06
7681,872,20980,2254,1960,326,2016-11-21
7682,872,17173,449,262,185,2016-11-12
7683,873,12025,450,429,335,2016-08-17
7684,873,14498,1278,464,973,2016-08-25
7685,873,20530,1963,59,1959,2016-08-01
7686,873,13634,404,18,165,2016-08-02
7687,873,3858,391,33,33,2016-08-21
7688,873,21903,845,424,494,2016-08-23
7689,873,6796,214,86,41,2016-07-30
7690,873,13114,1119,667,782,2016-08-07
7691,874,5473,321,1,273,2016-03-11
7692,874,20196,806,764,522,2016-03-27
7693,874,17817,1750,475,185,2016-03-15
7694,874,10312,487,124,178,2016-02-22
7695,874,20069,2230,53,742,2016-02-26
7696,874,11734,623,138,418,2016-03-20
7697,874,13983,362,344,101,2016-03-16
7698,874,18338,1763,216,875,2016-03-02
7699,874,22248,1518,1130,554,2016-03-06
7700,874,12060,976,266,592,2016-03-03
7701,874,17467,606,231,133,2016-03-05
7702,874,21276,736,325,669,2016-03-08
7703,874,21295,1022,864,643,2016-03-18
7704,875,15699,562,399,107,2016-06-28
7705,875,14848,310,20,45,2016-06-30
7706,875,16134,1874,1653,1531,2016-06-29
7707,875,18914,1509,1048,299,2016-07-01
7708,875,22935,1277,843,537,2016-06-25
7709,875,4868,130,110,69,2016-06-27
7710,875,11799,1106,946,654,2016-06-26
7711,875,12007,1258,1109,1090,2016-06-24
7712,876,23101,1664,621,529,2016-03-05
7713,876,16406,1058,317,115,2016-02-27
7714,876,14722,1668,1432,1324,2016-03-07
7715,876,8665,873,667,687,2016-02-24
7716,876,15386,513,298,328,2016-03-12
7717,876,15369,1138,260,1026,2016-02-20
7718,876,11351,518,357,10,2016-03-04
7719,876,20833,1386,617,984,2016-02-28
7720,876,6483,755,182,142,2016-03-13
7721,876,12460,669,422,424,2016-03-10
7722,876,10450,895,161,674,2016-02-21
7723,876,23131,492,379,330,2016-03-09
7724,876,4926,195,35,87,2016-02-19
7725,876,17847,1013,311,46,2016-02-25
7726,876,6110,464,96,70,2016-03-03
7727,877,3931,449,327,251,2016-06-10
7728,877,20247,1233,362,1218,2016-05-21
7729,877,15559,365,50,202,2016-06-07
7730,877,21148,2535,1554,1314,2016-06-02
7731,877,7830,837,797,794,2016-05-20
7732,877,7297,724,437,149,2016-06-06
7733,877,16931,1948,979,439,2016-05-22
7734,877,19921,1928,987,1520,2016-05-27
7735,877,21022,2391,1663,2017,2016-05-30
7736,877,10688,1267,355,547,2016-05-25
7737,878,22100,1508,1106,1306,2016-08-25
7738,878,13792,1612,152,771,2016-08-28
7739,878,9025,202,20,73,2016-08-17
7740,878,22283,1895,1284,168,2016-08-19
7741,878,5424,319,140,175,2016-08-27
7742,878,12936,1122,1071,878,2016-08-26
7743,878,11750,828,194,521,2016-08-23
7744,878,16254,634,145,348,2016-08-21
7745,878,11281,1232,470,771,2016-08-16
7746,878,7246,320,159,235,2016-08-18
7747,878,8076,382,364,148,2016-08-29
7748,878,18677,1908,512,191,2016-08-24
7749,878,24359,1462,1074,407,2016-08-15
7750,879,6291,279,25,57,2017-05-01
7751,879,3026,347,147,100,2017-05-17
7752,879,10216,647,559,541,2017-04-21
7753,879,15336,1498,1395,1252,2017-04-30
7754,879,12553,611,26,40,2017-05-10
7755,879,24532,641,271,283,2017-05-04
7756,879,22639,1965,704,1674,2017-05-07
7757,879,18271,539,58,167,2017-05-15
7758,879,24407,1052,484,323,2017-05-16
7759,880,6892,712,254,372,2016-09-29
7760,880,18992,2178,1298,1284,2016-10-04
7761,880,24872,1269,349,1034,2016-09-27
7762,880,18786,679,224,409,2016-10-03
7763,880,20845,1563,389,557,2016-10-07
7764,880,24060,894,549,333,2016-09-25
7765,880,24144,2639,1491,889,2016-09-30
7766,880,16502,978,747,195,2016-10-11
7767,880,4137,320,230,81,2016-10-08
7768,880,20325,1233,155,1132,2016-09-24
7769,881,10840,797,31,344,2017-08-29
7770,881,11753,506,225,111,2017-09-11
7771,881,9889,660,158,30,2017-09-10
7772,881,23676,2615,291,1994,2017-09-05
7773,881,15492,551,42,512,2017-09-16
7774,881,21106,1255,613,902,2017-09-15
7775,881,10841,1300,415,1269,2017-09-12
7776,882,21267,2011,164,456,2017-07-17
7777,882,18376,1118,483,984,2017-07-10
7778,882,24675,646,157,197,2017-07-12
7779,882,4374,393,353,117,2017-08-05
7780,882,17997,1854,1213,1621,2017-08-01
7781,882,18400,615,274,84,2017-07-22
7782,882,13309,867,171,184,2017-08-03
7783,882,19923,1608,867,955,2017-07-03
7784,882,8649,983,933,78,2017-07-19
7785,882,16399,447,67,138,2017-08-08
7786,882,16327,1193,765,31,2017-07-18
7787,882,14776,906,306,294,2017-08-02
7788,883,24442,2656,1545,1482,2016-10-15
7789,883,14947,622,311,18,2016-10-05
7790,883,10241,420,266,266,2016-10-11
7791,883,24618,659,55,459,2016-10-06
7792,883,13890,1118,280,707,2016-09-27
7793,883,23076,623,346,80,2016-10-04
7794,883,8241,384,59,376,2016-09-28
7795,883,22694,708,73,538,2016-09-29
7796,883,8728,406,164,311,2016-10-09
7797,883,16140,1574,1449,76,2016-10-03
7798,883,13971,571,362,54,2016-10-12
7799,883,14157,845,511,505,2016-09-30
7800,883,17866,628,162,363,2016-09-26
7801,883,9325,1033,92,584,2016-10-02
7802,884,14398,1447,22,1368,2016-12-27
7803,884,7888,235,64,76,2016-12-30
7804,884,22124,480,407,430,2017-01-11
7805,884,11866,1254,948,545,2017-01-12
7806,884,9665,509,369,265,2017-01-13
7807,884,5735,331,165,311,2017-01-02
7808,885,7418,638,572,28,2016-06-27
7809,885,12261,1462,736,199,2016-06-20
7810,885,18307,1420,1134,1116,2016-06-14
7811,885,13793,675,349,189,2016-06-30
7812,885,11936,608,170,483,2016-06-16
7813,885,15328,1252,303,573,2016-06-18
7814,885,12750,363,324,179,2016-06-28
7815,885,4497,443,217,45,2016-06-11
7816,885,7056,144,124,8,2016-07-02
7817,885,11876,376,98,96,2016-07-11
7818,885,24063,1087,877,961,2016-06-03
7819,885,17162,1681,1355,751,2016-06-21
7820,885,7623,336,64,207,2016-06-12
7821,886,24766,987,915,724,2017-07-01
7822,886,19666,1250,449,115,2017-06-23
7823,886,7173,759,306,119,2017-06-24
7824,886,15002,535,138,499,2017-06-27
7825,886,16894,930,410,107,2017-06-29
7826,886,10283,403,70,217,2017-06-25
7827,886,7464,832,394,315,2017-06-26
7828,886,9651,632,562,253,2017-06-19
7829,886,11326,1328,1282,588,2017-06-22
7830,886,3840,201,22,12,2017-06-20
7831,886,19629,2296,1350,1029,2017-06-21
7832,886,22994,1481,1082,1239,2017-06-18
7833,886,21553,1113,470,959,2017-06-30
7834,886,7047,787,256,260,2017-06-28
7835,887,11304,540,70,343,2016-08-10
7836,887,19100,1238,282,46,2016-08-05
7837,887,13868,565,265,399,2016-08-06
7838,887,14005,790,729,379,2016-07-28
7839,887,18661,2134,713,964,2016-08-11
7840,887,19363,490,0,90,2016-07-20
7841,887,11540,879,56,779,2016-08-07
7842,887,11190,384,128,245,2016-07-31
7843,887,20392,2437,733,39,2016-08-09
7844,887,18463,714,307,28,2016-07-29
7845,887,22573,1022,185,400,2016-08-02
7846,887,14553,742,385,434,2016-08-01
7847,887,23662,1213,876,1204,2016-07-27
7848,887,14148,565,432,90,2016-07-23
7849,888,8801,374,67,7,2017-10-15
7850,888,19954,1144,385,337,2017-10-03
7851,888,10926,1047,103,242,2017-10-06
7852,888,6749,631,350,546,2017-09-29
7853,888,22550,1908,745,1089,2017-10-16
7854,889,21780,2357,805,368,2016-07-28
7855,889,18821,1842,857,127,2016-08-11
7856,889,24845,2803,1886,409,2016-08-01
7857,889,20798,2259,1370,1373,2016-08-05
7858,889,13587,977,571,524,2016-08-15
7859,889,10748,819,397,81,2016-08-19
7860,889,21546,1798,508,1347,2016-08-14
7861,889,12724,715,470,531,2016-08-21
7862,889,15060,952,87,670,2016-08-18
7863,889,17766,1257,1252,174,2016-07-31
7864,890,23139,1516,398,556,2016-01-31
7865,890,9122,574,136,144,2016-01-24
7866,890,4718,479,265,403,2016-02-02
7867,890,24633,1653,752,1411,2016-02-05
7868,890,24668,620,445,331,2016-01-28
7869,891,15713,1417,1010,493,2017-11-22
7870,891,8344,762,700,30,2017-11-16
7871,891,20262,1709,729,1684,2017-11-18
7872,891,6802,503,481,49,2017-11-07
7873,891,10646,1145,984,913,2017-11-23
7874,892,16724,907,811,840,2016-03-09
7875,892,5851,362,127,338,2016-03-05
7876,892,5258,116,44,88,2016-03-23
7877,892,12898,1348,586,305,2016-03-26
7878,892,5401,451,435,256,2016-03-29
7879,892,11651,1308,128,705,2016-03-10
7880,892,22438,1636,783,464,2016-03-08
7881,892,19814,1784,1186,480,2016-03-30
7882,892,9921,637,477,512,2016-03-01
7883,892,5451,378,155,62,2016-03-16
7884,892,16898,1619,1097,430,2016-03-14
7885,892,13315,295,37,173,2016-03-02
7886,893,13795,1491,331,912,2016-11-26
7887,893,11118,997,394,824,2016-11-19
7888,893,22289,753,153,137,2016-11-13
7889,893,4472,421,316,387,2016-11-11
7890,893,9613,903,456,450,2016-11-23
7891,893,3299,174,2,49,2016-11-04
7892,893,3752,422,43,381,2016-12-03
7893,893,21457,2546,5,442,2016-12-02
7894,893,20706,1721,794,822,2016-11-24
7895,893,20683,2196,1406,1664,2016-11-22
7896,894,13820,300,118,28,2016-08-18
7897,894,4076,281,273,52,2016-08-25
7898,894,3121,164,69,37,2016-08-09
7899,894,12501,1069,12,733,2016-08-05
7900,894,3366,145,72,102,2016-08-17
7901,894,4557,274,110,159,2016-08-16
7902,894,24819,2027,234,323,2016-08-22
7903,894,22413,1990,273,1493,2016-08-08
7904,894,12368,1140,6,785,2016-08-04
7905,894,11784,318,13,223,2016-08-20
7906,894,14704,1597,376,453,2016-08-10
7907,895,14615,1422,14,1172,2018-01-13
7908,895,5210,421,195,107,2018-01-12
7909,895,4111,183,20,22,2018-01-03
7910,895,24366,1508,999,814,2017-12-25
7911,895,7542,261,228,163,2017-12-28
7912,896,8439,412,312,311,2017-07-08
7913,896,18248,2092,1398,1200,2017-06-26
7914,896,11003,770,501,130,2017-07-10
7915,896,7158,398,348,343,2017-07-04
7916,896,11352,1303,1032,903,2017-07-16
7917,896,11814,642,188,220,2017-07-09
7918,896,17273,889,379,480,2017-07-15
7919,897,17748,2117,309,1367,2017-10-23
7920,897,22474,550,302,506,2017-11-01
7921,897,21043,2377,1570,42,2017-10-17
7922,897,3730,294,182,185,2017-10-22
7923,897,7310,824,294,726,2017-10-26
7924,897,3238,117,43,65,2017-10-27
7925,897,14225,426,426,382,2017-10-19
7926,898,14490,1263,392,1025,2017-01-05
7927,898,5402,564,390,222,2017-01-12
7928,898,3673,106,46,77,2017-01-15
7929,898,3952,308,272,107,2016-12-26
7930,898,7953,545,116,298,2017-01-03
7931,898,7915,568,436,306,2016-12-23
7932,898,14177,1163,974,448,2017-01-06
7933,898,12915,420,38,394,2017-02-04
7934,898,10549,279,127,257,2017-01-09
7935,898,18666,766,397,105,2017-01-26
7936,898,8521,670,667,396,2017-01-23
7937,899,11445,287,57,125,2017-07-30
7938,899,21415,2293,813,617,2017-08-07
7939,899,23719,809,766,86,2017-07-24
7940,899,19896,409,229,251,2017-08-09
7941,899,17583,379,206,135,2017-08-03
7942,899,15861,510,36,217,2017-08-05
7943,899,21449,1503,649,579,2017-07-25
7944,899,5522,646,124,146,2017-07-23
7945,899,9970,807,346,786,2017-08-04
7946,899,14769,691,619,250,2017-08-14
7947,899,19970,609,594,233,2017-08-08
7948,899,5282,445,336,326,2017-07-20
7949,899,6128,712,65,528,2017-08-01
7950,900,4036,261,208,178,2018-01-16
7951,900,9362,877,785,579,2018-01-12
7952,900,24662,2049,1702,230,2018-01-04
7953,900,13125,333,131,234,2018-01-07
7954,900,18075,937,388,905,2018-01-11
7955,900,7846,572,352,174,2018-01-06
7956,901,3705,74,37,69,2017-10-22
7957,901,13035,325,166,98,2017-10-28
7958,901,22062,1276,193,920,2017-10-29
7959,901,20151,1422,22,895,2017-10-26
7960,901,18206,2070,1403,1806,2017-10-23
7961,901,24610,1015,593,824,2017-10-25
7962,901,21643,1017,300,708,2017-10-30
7963,902,17765,609,144,343,2016-11-20
7964,902,17856,392,16,230,2016-10-23
7965,902,23689,2766,1996,2077,2016-10-28
7966,902,22888,2609,984,800,2016-10-26
7967,902,13233,1549,6,492,2016-11-15
7968,902,4272,499,167,152,2016-11-10
7969,902,13642,370,210,248,2016-11-16
7970,902,8142,360,282,170,2016-11-07
7971,902,21297,680,520,338,2016-11-02
7972,902,15602,1215,505,1189,2016-11-08
7973,902,10475,264,123,195,2016-11-18
7974,902,4352,510,428,419,2016-10-31
7975,903,24134,2174,900,1870,2017-12-10
7976,903,6303,253,164,179,2017-12-09
7977,903,3444,190,112,157,2017-12-08
7978,903,16264,1159,827,1006,2017-12-05
7979,903,12333,1415,1092,910,2017-12-06
7980,903,5297,198,99,60,2017-12-12
7981,903,4663,416,181,52,2017-12-07
7982,903,23015,629,333,211,2017-12-11
7983,904,5214,170,27,20,2016-06-02
7984,904,22720,1074,778,716,2016-05-28
7985,904,22172,2547,2170,2023,2016-05-10
7986,904,24146,1232,1205,568,2016-05-09
7987,904,5919,584,491,473,2016-05-11
7988,904,14915,477,189,83,2016-05-18
7989,904,16621,1377,1334,193,2016-05-30
7990,904,5467,279,12,109,2016-06-08
7991,904,10469,368,263,298,2016-06-01
7992,904,7631,346,242,292,2016-06-07
7993,905,15074,1495,1033,1495,2017-03-24
7994,905,3952,215,167,188,2017-03-26
7995,905,7837,419,206,80,2017-03-14
7996,905,15177,1103,445,89,2017-03-12
7997,905,21160,536,36,364,2017-03-28
7998,905,21064,1895,920,660,2017-03-15
7999,905,23734,481,10,316,2017-03-27
8000,905,13361,545,449,342,2017-03-13
8001,905,14180,848,784,395,2017-03-22
8002,905,22671,1858,181,662,2017-03-25
8003,905,12957,842,75,412,2017-03-19
8004,905,7811,299,22,7,2017-03-20
8005,905,5161,583,328,376,2017-03-23
8006,906,9994,664,217,377,2017-06-17
8007,906,13941,937,658,610,2017-06-15
8008,906,11498,1059,560,67,2017-06-14
8009,906,17505,1242,448,544,2017-06-18
8010,906,20685,1652,712,1555,2017-06-22
8011,906,18464,1621,1224,111,2017-06-20
8012,906,17599,1217,775,906,2017-06-12
8013,906,17424,529,212,492,2017-06-23
8014,906,6149,229,122,64,2017-06-13
8015,906,4704,158,12,14,2017-06-21
8016,906,5637,203,93,9,2017-06-16
8017,907,12232,560,58,554,2017-12-24
8018,907,22718,965,230,942,2017-12-06
8019,907,16005,498,310,401,2017-11-28
8020,907,21001,2279,1020,887,2017-12-03
8021,907,7829,526,170,21,2017-12-04
8022,907,13093,862,88,827,2017-12-10
8023,907,20558,797,3,53,2017-11-26
8024,907,5218,307,205,234,2017-12-25
8025,907,23238,2312,1183,292,2017-12-11
8026,907,10124,842,197,391,2017-12-13
8027,907,20574,748,308,457,2017-12-02
8028,907,7683,623,268,289,2017-12-18
8029,907,6787,483,353,188,2017-12-17
8030,907,6930,647,146,577,2017-12-19
8031,907,20678,768,135,651,2017-11-30
8032,908,18559,1959,702,654,2016-07-29
8033,908,21231,2154,1849,1691,2016-08-08
8034,908,18262,1266,52,1085,2016-08-01
8035,908,8296,743,616,445,2016-07-27
8036,908,12832,384,208,180,2016-07-30
8037,908,16539,788,336,294,2016-08-02
8038,908,9214,267,87,140,2016-08-04
8039,908,23298,1145,1125,429,2016-07-26
8040,908,11097,363,6,303,2016-07-31
8041,908,22731,1021,177,968,2016-08-05
8042,908,9553,948,241,351,2016-08-07
8043,908,18506,559,310,384,2016-08-06
8044,909,3402,333,182,202,2016-07-09
8045,909,12143,316,240,139,2016-07-12
8046,909,7851,487,434,205,2016-08-01
8047,909,3506,209,161,147,2016-07-27
8048,909,3799,258,125,175,2016-07-14
8049,909,7119,299,212,155,2016-08-10
8050,909,21180,1580,266,1437,2016-08-07
8051,909,5427,318,260,317,2016-07-31
8052,910,8511,490,363,211,2016-11-07
8053,910,16764,387,341,337,2016-10-20
8054,910,15730,931,770,562,2016-10-26
8055,910,12430,693,398,345,2016-11-16
8056,910,11113,1033,83,778,2016-10-21
8057,911,9104,1072,604,859,2016-12-09
8058,911,4857,495,351,230,2016-12-16
8059,911,5176,171,118,116,2016-12-01
8060,911,17300,1765,226,1213,2016-12-06
8061,911,18461,1508,875,1423,2016-12-03
8062,911,19298,540,465,88,2016-12-08
8063,911,15253,543,168,149,2016-12-15
8064,911,7996,856,600,741,2016-12-17
8065,911,17612,1840,201,857,2016-12-14
8066,911,18608,612,533,179,2016-12-19
8067,911,9006,241,224,46,2016-12-05
8068,911,5159,139,73,13,2016-12-02
8069,911,14733,1762,1157,3,2016-12-04
8070,911,22566,2520,920,1771,2016-12-13
8071,911,16217,1195,135,755,2016-11-30
8072,912,4238,102,86,9,2017-07-14
8073,912,19183,740,520,239,2017-07-24
8074,912,22747,1487,737,219,2017-07-09
8075,912,20809,1336,997,442,2017-07-15
8076,912,9040,410,158,207,2017-07-18
8077,912,9349,1069,282,987,2017-07-13
8078,912,24744,2104,1797,1637,2017-07-22
8079,912,3513,126,83,3,2017-07-11
8080,912,24833,2693,788,276,2017-07-10
8081,912,24664,1421,1310,948,2017-07-16
8082,912,15051,967,862,217,2017-07-19
8083,912,4008,452,450,1,2017-07-21
8084,912,19826,1253,1120,29,2017-07-23
8085,912,4895,537,393,463,2017-07-17
8086,913,8082,860,806,412,2017-03-19
8087,913,7211,612,507,8,2017-04-06
8088,913,20538,1615,229,54,2017-03-01
8089,913,10955,488,162,126,2017-03-08
8090,913,17805,1476,706,485,2017-04-09
8091,913,15334,1750,1668,741,2017-03-07
8092,913,5066,247,129,215,2017-03-24
8093,914,24005,1897,1534,218,2016-09-11
8094,914,10189,853,655,574,2016-09-14
8095,914,18734,931,752,566,2016-08-21
8096,914,22849,694,120,393,2016-08-20
8097,914,24409,2662,168,96,2016-09-18
8098,914,23826,1271,359,1090,2016-08-17
8099,914,11035,1293,308,667,2016-08-14
8100,914,4727,357,253,8,2016-08-26
8101,915,19462,1729,1648,1612,2017-05-30
8102,915,3962,295,204,188,2017-05-24
8103,915,7187,473,330,296,2017-04-30
8104,915,16961,1650,161,1386,2017-05-12
8105,915,23993,2210,830,435,2017-06-01
8106,915,5228,531,47,125,2017-05-15
8107,915,3806,283,114,196,2017-06-02
8108,915,19949,1966,1903,916,2017-05-02
8109,915,19611,1277,139,993,2017-05-20
8110,916,23368,2043,1589,538,2016-08-21
8111,916,10582,1139,400,577,2016-07-19
8112,916,8386,172,73,29,2016-08-08
8113,916,14806,571,153,251,2016-08-23
8114,916,22559,875,324,721,2016-08-09
8115,916,4689,316,151,10,2016-08-10
8116,917,21476,1406,591,1092,2017-08-14
8117,917,16352,546,102,349,2017-08-19
8118,917,16984,565,135,533,2017-08-17
8119,917,23785,2670,2581,1143,2017-08-20
8120,917,17221,390,189,343,2017-08-18
8121,917,23261,1629,955,1551,2017-08-15
8122,917,12911,1345,827,875,2017-08-21
8123,917,12046,498,366,428,2017-08-16
8124,918,19006,1296,862,702,2017-08-06
8125,918,4334,109,109,30,2017-08-01
8126,918,7683,419,371,172,2017-08-02
8127,918,24826,1684,986,1059,2017-08-24
8128,918,20488,1263,1212,269,2017-08-21
8129,919,10860,670,178,269,2016-08-10
8130,919,22537,466,70,65,2016-08-12
8131,919,7406,262,244,143,2016-07-25
8132,919,8006,519,304,10,2016-07-17
8133,919,24856,2449,413,2401,2016-08-18
8134,919,24822,992,880,916,2016-08-13
8135,919,23844,953,205,297,2016-08-20
8136,919,3292,355,80,176,2016-08-17
8137,919,14205,928,325,344,2016-08-09
8138,919,7884,243,192,148,2016-08-02
8139,919,15696,1402,562,676,2016-08-14
8140,919,14022,1237,59,142,2016-07-11
8141,919,18711,2214,1747,438,2016-07-15
8142,919,17267,2061,1047,1488,2016-08-05
8143,919,15369,494,331,187,2016-07-12
8144,920,8133,444,58,5,2017-10-27
8145,920,14678,1409,418,1252,2017-10-19
8146,920,17336,972,362,683,2017-11-08
8147,920,4407,139,118,44,2017-10-29
8148,920,13058,1381,368,31,2017-11-09
8149,920,4509,222,129,181,2017-10-22
8150,920,19046,1121,1006,199,2017-11-04
8151,920,19125,1937,815,1249,2017-11-01
8152,920,10653,608,502,154,2017-10-28
8153,920,13366,1414,226,1274,2017-10-17
8154,920,22112,1122,116,969,2017-10-24
8155,920,15036,470,328,53,2017-11-05
8156,920,15367,1023,71,203,2017-11-06
8157,920,11292,1168,611,990,2017-10-26
8158,920,9317,461,234,364,2017-11-11
8159,921,15777,1439,495,998,2016-07-05
8160,921,5370,564,148,533,2016-07-03
8161,921,11031,497,321,87,2016-07-02
8162,921,13184,1017,246,33,2016-07-01
8163,921,23132,2596,2090,2306,2016-07-06
8164,921,6294,539,493,447,2016-07-08
8165,921,11294,782,646,338,2016-07-07
8166,922,24363,2518,924,557,2017-11-17
8167,922,10864,1051,71,124,2017-11-09
8168,922,11963,1086,642,296,2017-11-05
8169,922,16678,385,255,178,2017-11-12
8170,922,24147,2608,116,452,2017-11-08
8171,922,19744,805,34,2,2017-11-01
8172,922,13777,349,334,25,2017-11-11
8173,922,10948,851,578,182,2017-11-04
8174,922,23629,1304,1069,799,2017-10-31
8175,922,15518,533,42,418,2017-11-02
8176,923,5265,532,517,204,2017-09-24
8177,923,3676,349,238,223,2017-09-30
8178,923,8652,354,288,208,2017-10-01
8179,923,17134,844,530,786,2017-09-21
8180,923,23288,2405,587,809,2017-09-23
