ReturnID,OrderId,ProductID,Return_reason,ReturnDate,ReturnStatus,RefundAmount,ReturnMethod
RET-011024,OR-082205,PRD-00002,Delayed delivery,21-01-2023,Pending,0,Store_Drop
RET-011025,OR-096614,PRD-00043,Delayed delivery,07-01-2023,Approved,10594.58,Pickup
RET-011026,OR-091511,PRD-00400,Item not as described,08-01-2023,Pending,0,Courier
RET-011027,OR-049286,PRD-00002,Product no longer wanted,21-01-2023,Approved,6920.06,Courier
RET-011028,OR-039774,PRD-00001,Item not as described,10-01-2023,Pending,0,Store_Drop
RET-011029,OR-093357,PRD-00006,Better price found elsewhere,15-01-2023,Pending,0,Store_Drop
RET-011030,OR-008251,PRD-00403,Changed mind,11-01-2023,Approved,937.92,Courier
RET-011031,OR-010521,PRD-00046,Incorrect item shipped,16-01-2023,Refunded,1229.79,Courier
RET-011032,OR-086194,PRD-00021,Product no longer wanted,11-01-2023,Approved,6292.07,Courier
RET-011033,OR-045801,PRD-00025,Delayed delivery,20-01-2023,Refunded,5142.14,Courier
RET-011034,OR-027862,PRD-00064,Damaged item,13-01-2023,Refunded,14916.2,Store_Drop
RET-011035,OR-015175,PRD-00064,Item not as described,17-01-2023,Pending,0,Pickup
RET-011036,OR-087594,PRD-00014,Better price found elsewhere,20-01-2023,Refunded,1315.99,Courier
RET-011037,OR-008588,PRD-00002,Product no longer wanted,11-01-2023,Refunded,1512.88,Store_Drop
RET-011038,OR-024161,PRD-00002,Changed mind,09-01-2023,Refunded,6373.38,Courier
RET-011039,OR-070029,PRD-00003,Better price found elsewhere,11-01-2023,Refunded,7953.37,Courier
RET-011040,OR-047954,PRD-00001,Delayed delivery,05-01-2023,Rejected,0,Store_Drop
RET-011041,OR-009730,PRD-00162,Item not as described,09-01-2023,Rejected,0,Store_Drop
RET-011042,OR-054373,PRD-00234,Incorrect item shipped,07-01-2023,Approved,1150.39,Courier
RET-011043,OR-003507,PRD-00001,Damaged item,14-01-2023,Approved,10016.65,Store_Drop
RET-011044,OR-125892,PRD-00104,Damaged item,11-01-2023,Rejected,0,Courier
RET-011045,OR-015478,PRD-00053,Product no longer wanted,18-01-2023,Approved,9779.22,Store_Drop
RET-011046,OR-098595,PRD-00317,No longer needed,07-01-2023,Rejected,0,Pickup
RET-011047,OR-087978,PRD-00001,Incorrect item shipped,14-01-2023,Refunded,9697.36,Pickup
RET-011048,OR-119269,PRD-00001,Poor customer service,11-01-2023,Approved,9902.38,Store_Drop
RET-011049,OR-039435,PRD-00001,No longer needed,21-01-2023,Approved,1241.96,Store_Drop
RET-011050,OR-033890,PRD-00190,Changed mind,16-01-2023,Refunded,684.29,Courier
RET-011051,OR-111270,PRD-00004,Damaged item,06-01-2023,Rejected,0,Courier
RET-011052,OR-006852,PRD-00059,Better price found elsewhere,12-01-2023,Approved,7012.83,Courier
RET-011053,OR-099746,PRD-00009,Item not as described,21-01-2023,Approved,9208.74,Courier
RET-011054,OR-092074,PRD-00040,Item not as described,21-01-2023,Refunded,4037.06,Courier
RET-011055,OR-025071,PRD-00001,Changed mind,09-01-2023,Approved,9887.2,Store_Drop
RET-011056,OR-098686,PRD-00055,Poor customer service,17-01-2023,Pending,0,Courier
RET-011057,OR-110487,PRD-00015,Damaged item,11-01-2023,Rejected,0,Courier
RET-011058,OR-037680,PRD-00020,No longer needed,18-01-2023,Refunded,791.34,Store_Drop
RET-011059,OR-054068,PRD-00008,Product no longer wanted,14-01-2023,Pending,0,Courier
RET-011060,OR-081275,PRD-00196,Received wrong quantity,17-01-2023,Refunded,4724.48,Store_Drop
RET-011061,OR-105306,PRD-00001,Better price found elsewhere,17-01-2023,Approved,9384.95,Courier
RET-011062,OR-115097,PRD-00034,Better price found elsewhere,17-01-2023,Refunded,6810.97,Pickup
RET-011063,OR-032471,PRD-00021,Received wrong quantity,17-01-2023,Refunded,11212.13,Courier
RET-011064,OR-125332,PRD-00079,No longer needed,19-01-2023,Pending,0,Courier
RET-011065,OR-110636,PRD-00124,Delayed delivery,06-01-2023,Rejected,0,Store_Drop
RET-011066,OR-098966,PRD-00006,Incorrect item shipped,15-01-2023,Approved,4440.52,Store_Drop
RET-011067,OR-036897,PRD-00136,Damaged item,19-01-2023,Refunded,2002.3,Courier
RET-011068,OR-028634,PRD-00463,Delayed delivery,14-01-2023,Refunded,2409.93,Courier
RET-011069,OR-097998,PRD-00001,Better price found elsewhere,20-01-2023,Pending,0,Courier
RET-011070,OR-018414,PRD-00024,Better price found elsewhere,13-01-2023,Approved,6725.26,Store_Drop
RET-011071,OR-125869,PRD-00001,Better price found elsewhere,10-01-2023,Rejected,0,Store_Drop
RET-011072,OR-094582,PRD-00218,Poor customer service,05-01-2023,Approved,456.74,Courier
RET-011073,OR-021655,PRD-00011,Product no longer wanted,04-01-2023,Approved,4541.18,Store_Drop
RET-011074,OR-007426,PRD-00397,Item not as described,05-01-2023,Approved,658.06,Store_Drop
RET-011075,OR-117604,PRD-00001,Received wrong quantity,09-01-2023,Refunded,4327.96,Store_Drop
RET-011076,OR-101342,PRD-00061,Poor customer service,16-01-2023,Rejected,0,Courier
RET-011077,OR-105436,PRD-00004,Poor customer service,11-01-2023,Refunded,8788.84,Courier
RET-011078,OR-042723,PRD-00080,No longer needed,13-01-2023,Approved,3963.67,Store_Drop
RET-011079,OR-030046,PRD-00001,Damaged item,13-01-2023,Approved,6144.74,Courier
RET-011080,OR-005862,PRD-00007,Item not as described,09-01-2023,Refunded,7525.88,Store_Drop
RET-011081,OR-015818,PRD-00004,Product no longer wanted,20-01-2023,Pending,0,Store_Drop
RET-011082,OR-012698,PRD-00008,No longer needed,14-01-2023,Rejected,0,Courier
RET-011083,OR-096383,PRD-00006,Better price found elsewhere,20-01-2023,Refunded,9432.04,Courier
RET-011084,OR-028710,PRD-00082,Product no longer wanted,18-01-2023,Approved,13106.09,Pickup
RET-011085,OR-083704,PRD-00002,Delayed delivery,10-01-2023,Pending,0,Courier
RET-011086,OR-026544,PRD-00212,Item not as described,08-01-2023,Refunded,864.38,Courier
RET-011087,OR-019482,PRD-00017,Item not as described,15-01-2023,Refunded,3845.71,Courier
RET-011088,OR-074507,PRD-00003,No longer needed,06-01-2023,Refunded,4795.02,Courier
RET-011089,OR-095909,PRD-00351,Incorrect item shipped,14-01-2023,Refunded,1344.87,Store_Drop
RET-011090,OR-103107,PRD-00305,Product no longer wanted,08-01-2023,Refunded,199.74,Courier
RET-011091,OR-079242,PRD-00065,Product no longer wanted,04-01-2023,Rejected,0,Courier
RET-011092,OR-047630,PRD-00001,Better price found elsewhere,05-01-2023,Rejected,0,Courier
RET-011093,OR-019268,PRD-00301,No longer needed,19-01-2023,Approved,832.72,Pickup
RET-011094,OR-008936,PRD-00001,Received wrong quantity,07-01-2023,Approved,7080.81,Courier
RET-011095,OR-023301,PRD-00147,No longer needed,17-01-2023,Refunded,4191.83,Store_Drop
RET-011096,OR-043701,PRD-00014,Damaged item,14-01-2023,Approved,11809.38,Store_Drop
RET-011097,OR-000296,PRD-00011,No longer needed,16-01-2023,Approved,9751.82,Courier
RET-011098,OR-090691,PRD-00030,Incorrect item shipped,13-01-2023,Pending,0,Courier
RET-011099,OR-055956,PRD-00190,Poor customer service,18-01-2023,Pending,0,Store_Drop
RET-011100,OR-079190,PRD-00001,Delayed delivery,20-01-2023,Approved,3873.54,Courier
RET-011101,OR-108803,PRD-00023,No longer needed,18-01-2023,Approved,5768.96,Courier
RET-011102,OR-125072,PRD-00003,Incorrect item shipped,16-01-2023,Rejected,0,Courier
RET-011103,OR-054687,PRD-00080,Incorrect item shipped,21-01-2023,Approved,4610.17,Courier
RET-011104,OR-036576,PRD-00001,Better price found elsewhere,04-01-2023,Approved,2735.1,Store_Drop
RET-011105,OR-079160,PRD-00011,Better price found elsewhere,13-01-2023,Refunded,8600.94,Store_Drop
RET-011106,OR-039965,PRD-00003,Poor customer service,16-01-2023,Refunded,8848.25,Store_Drop
RET-011107,OR-118636,PRD-00095,Damaged item,07-01-2023,Refunded,7420.79,Courier
RET-011108,OR-105111,PRD-00033,Incorrect item shipped,21-01-2023,Approved,3817.15,Courier
RET-011109,OR-031377,PRD-00002,Changed mind,10-01-2023,Refunded,11782.98,Courier
RET-011110,OR-003158,PRD-00002,Damaged item,12-01-2023,Approved,1710.93,Pickup
RET-011111,OR-120670,PRD-00003,Poor customer service,07-01-2023,Refunded,10618.1,Store_Drop
RET-011112,OR-088838,PRD-00002,Delayed delivery,05-01-2023,Rejected,0,Courier
RET-011113,OR-025738,PRD-00038,Received wrong quantity,10-01-2023,Approved,7407.6,Pickup
RET-011114,OR-000660,PRD-00254,No longer needed,13-01-2023,Approved,5679.39,Courier
RET-011115,OR-120082,PRD-00007,Delayed delivery,06-01-2023,Rejected,0,Courier
RET-011116,OR-050314,PRD-00039,Changed mind,14-01-2023,Approved,10061.09,Store_Drop
RET-011117,OR-097383,PRD-00233,Delayed delivery,05-01-2023,Refunded,586.02,Store_Drop
RET-011118,OR-039863,PRD-00290,Damaged item,21-01-2023,Refunded,1047.38,Courier
RET-011119,OR-053691,PRD-00104,Poor customer service,16-01-2023,Pending,0,Courier
RET-011120,OR-066243,PRD-00270,Damaged item,15-01-2023,Refunded,5222.05,Courier
RET-011121,OR-113322,PRD-00013,Delayed delivery,06-01-2023,Pending,0,Pickup
RET-011122,OR-067675,PRD-00001,Better price found elsewhere,07-01-2023,Rejected,0,Courier
RET-011123,OR-035033,PRD-00016,Poor customer service,07-01-2023,Approved,5087.76,Store_Drop
RET-011124,OR-068440,PRD-00015,Poor customer service,16-01-2023,Refunded,7471.37,Store_Drop
RET-011125,OR-055725,PRD-00034,Poor customer service,08-01-2023,Pending,0,Courier
RET-011126,OR-083546,PRD-00029,Received wrong quantity,16-01-2023,Refunded,3008.4,Courier
RET-011127,OR-054441,PRD-00024,Delayed delivery,19-01-2023,Approved,4277.01,Store_Drop
RET-011128,OR-117767,PRD-00002,Received wrong quantity,07-01-2023,Rejected,0,Courier
RET-011129,OR-088698,PRD-00036,Received wrong quantity,13-01-2023,Approved,3535.68,Courier
RET-011130,OR-020578,PRD-00004,Changed mind,21-01-2023,Pending,0,Store_Drop
RET-011131,OR-072763,PRD-00160,Better price found elsewhere,13-01-2023,Approved,4654.61,Pickup
RET-011132,OR-029974,PRD-00073,Damaged item,16-01-2023,Rejected,0,Store_Drop
RET-011133,OR-045785,PRD-00012,Item not as described,16-01-2023,Refunded,3706.55,Courier
RET-011134,OR-068484,PRD-00006,Poor customer service,16-01-2023,Refunded,6099.4,Store_Drop
RET-011135,OR-066936,PRD-00054,Changed mind,20-01-2023,Refunded,14860.38,Store_Drop
RET-011136,OR-089153,PRD-00001,Received wrong quantity,20-01-2023,Rejected,0,Store_Drop
RET-011137,OR-041212,PRD-00043,Incorrect item shipped,11-01-2023,Refunded,10998.49,Courier
RET-011138,OR-010917,PRD-00001,No longer needed,21-01-2023,Pending,0,Courier
RET-011139,OR-024190,PRD-00042,Better price found elsewhere,05-01-2023,Pending,0,Pickup
RET-011140,OR-096159,PRD-00115,Incorrect item shipped,05-01-2023,Pending,0,Courier
RET-011141,OR-048452,PRD-00029,Received wrong quantity,12-01-2023,Refunded,3706.63,Store_Drop
RET-011142,OR-027894,PRD-00001,Delayed delivery,18-01-2023,Approved,4666.46,Courier
RET-011143,OR-108004,PRD-00172,Incorrect item shipped,08-01-2023,Refunded,4661.47,Courier
RET-011144,OR-092286,PRD-00005,Changed mind,14-01-2023,Approved,5790.77,Pickup
RET-011145,OR-099923,PRD-00001,Delayed delivery,21-01-2023,Refunded,3688.56,Courier
RET-011146,OR-067371,PRD-00006,Received wrong quantity,14-01-2023,Approved,10528.97,Courier
RET-011147,OR-054449,PRD-00010,Product no longer wanted,12-01-2023,Refunded,9675.24,Courier
RET-011148,OR-035923,PRD-00005,Incorrect item shipped,21-01-2023,Approved,11788.19,Courier
RET-011149,OR-003376,PRD-00007,Poor customer service,14-01-2023,Refunded,6516.74,Store_Drop
RET-011150,OR-051162,PRD-00014,Received wrong quantity,04-01-2023,Refunded,8000.0,Courier
RET-011151,OR-008900,PRD-00015,Item not as described,19-01-2023,Refunded,504.88,Pickup
RET-011152,OR-109186,PRD-00073,Product no longer wanted,15-01-2023,Approved,2309.63,Store_Drop
RET-011153,OR-014335,PRD-00460,Product no longer wanted,09-01-2023,Approved,3785.73,Store_Drop
RET-011154,OR-018517,PRD-00026,Changed mind,13-01-2023,Rejected,0,Pickup
RET-011155,OR-059341,PRD-00150,Damaged item,11-01-2023,Approved,3886.45,Store_Drop
RET-011156,OR-112561,PRD-00003,Product no longer wanted,06-01-2023,Refunded,5137.44,Store_Drop
RET-011157,OR-051716,PRD-00003,Poor customer service,18-01-2023,Pending,0,Store_Drop
RET-011158,OR-011954,PRD-00001,Changed mind,06-01-2023,Refunded,10873.42,Courier
RET-011159,OR-111281,PRD-00001,Incorrect item shipped,10-01-2023,Rejected,0,Store_Drop
RET-011160,OR-001592,PRD-00015,Incorrect item shipped,11-01-2023,Approved,11292.21,Courier
RET-011161,OR-023827,PRD-00029,Changed mind,08-01-2023,Approved,8375.66,Store_Drop
RET-011162,OR-118710,PRD-00001,Better price found elsewhere,13-01-2023,Approved,7515.48,Store_Drop
RET-011163,OR-077069,PRD-00114,Delayed delivery,15-01-2023,Rejected,0,Courier
RET-011164,OR-048911,PRD-00081,Damaged item,18-01-2023,Approved,11843.8,Courier
RET-011165,OR-060066,PRD-00015,Better price found elsewhere,13-01-2023,Approved,11583.5,Courier
RET-011166,OR-065820,PRD-00002,Delayed delivery,14-01-2023,Approved,1686.63,Courier
RET-011167,OR-051329,PRD-00089,Poor customer service,18-01-2023,Refunded,3219.5,Store_Drop
RET-011168,OR-079488,PRD-00139,Received wrong quantity,06-01-2023,Pending,0,Courier
RET-011169,OR-032245,PRD-00034,Better price found elsewhere,11-01-2023,Approved,11055.71,Courier
RET-011170,OR-109875,PRD-00394,Changed mind,04-01-2023,Approved,3201.45,Store_Drop
RET-011171,OR-022508,PRD-00001,Damaged item,04-01-2023,Approved,3330.1,Store_Drop
RET-011172,OR-083724,PRD-00001,Item not as described,04-01-2023,Approved,7779.32,Store_Drop
RET-011173,OR-015896,PRD-00307,Delayed delivery,17-01-2023,Refunded,155.2,Courier
RET-011174,OR-011539,PRD-00020,Poor customer service,10-01-2023,Approved,1528.95,Courier
RET-011175,OR-124799,PRD-00111,Incorrect item shipped,13-01-2023,Approved,4763.1,Courier
RET-011176,OR-068484,PRD-00006,Poor customer service,18-01-2023,Approved,6411.34,Courier
RET-011177,OR-030403,PRD-00009,Changed mind,18-01-2023,Refunded,6448.6,Courier
RET-011178,OR-037843,PRD-00077,Poor customer service,19-01-2023,Refunded,12361.25,Pickup
RET-011179,OR-052739,PRD-00039,Poor customer service,11-01-2023,Approved,3248.76,Courier
RET-011180,OR-052082,PRD-00001,Changed mind,13-01-2023,Approved,729.12,Store_Drop
RET-011181,OR-004215,PRD-00002,Incorrect item shipped,12-01-2023,Rejected,0,Courier
RET-011182,OR-071476,PRD-00053,Item not as described,16-01-2023,Refunded,1992.43,Pickup
RET-011183,OR-095975,PRD-00376,Better price found elsewhere,15-01-2023,Approved,2979.16,Courier
RET-011184,OR-064975,PRD-00467,Received wrong quantity,04-01-2023,Approved,1069.19,Courier
RET-011185,OR-104246,PRD-00029,Item not as described,19-01-2023,Approved,8186.21,Pickup
RET-011186,OR-085315,PRD-00089,Damaged item,15-01-2023,Rejected,0,Courier
RET-011187,OR-084271,PRD-00451,Received wrong quantity,12-01-2023,Pending,0,Store_Drop
RET-011188,OR-006749,PRD-00003,Received wrong quantity,15-01-2023,Approved,5439.12,Courier
RET-011189,OR-086820,PRD-00099,Item not as described,05-01-2023,Approved,11603.98,Store_Drop
RET-011190,OR-058808,PRD-00341,Better price found elsewhere,17-01-2023,Refunded,1045.58,Store_Drop
RET-011191,OR-042541,PRD-00002,Received wrong quantity,13-01-2023,Pending,0,Courier
RET-011192,OR-005572,PRD-00001,Poor customer service,20-01-2023,Refunded,2488.18,Store_Drop
RET-011193,OR-086768,PRD-00026,Item not as described,13-01-2023,Pending,0,Courier
RET-011194,OR-076149,PRD-00002,Changed mind,10-01-2023,Approved,10579.6,Pickup
RET-011195,OR-089177,PRD-00028,Damaged item,09-01-2023,Approved,7740.29,Store_Drop
RET-011196,OR-070036,PRD-00045,No longer needed,21-01-2023,Pending,0,Store_Drop
RET-011197,OR-082556,PRD-00471,Incorrect item shipped,19-01-2023,Pending,0,Store_Drop
RET-011198,OR-036207,PRD-00009,Poor customer service,11-01-2023,Rejected,0,Store_Drop
RET-011199,OR-077761,PRD-00013,Changed mind,18-01-2023,Rejected,0,Courier
RET-011200,OR-117426,PRD-00002,Product no longer wanted,11-01-2023,Pending,0,Courier
RET-011201,OR-038476,PRD-00015,Item not as described,18-01-2023,Pending,0,Courier
RET-011202,OR-050635,PRD-00028,Incorrect item shipped,06-01-2023,Refunded,10498.6,Courier
RET-011203,OR-110689,PRD-00074,Poor customer service,15-01-2023,Pending,0,Store_Drop
RET-011204,OR-085464,PRD-00073,Damaged item,12-01-2023,Approved,11566.61,Pickup
RET-011205,OR-020114,PRD-00461,Delayed delivery,12-01-2023,Refunded,6526.78,Courier
RET-011206,OR-046800,PRD-00054,Damaged item,05-01-2023,Refunded,9558.87,Pickup
RET-011207,OR-121636,PRD-00436,Changed mind,07-01-2023,Approved,654.3,Pickup
RET-011208,OR-096167,PRD-00073,Received wrong quantity,18-01-2023,Approved,9876.31,Courier
RET-011209,OR-074860,PRD-00002,Delayed delivery,11-01-2023,Rejected,0,Courier
RET-011210,OR-004723,PRD-00011,Delayed delivery,07-01-2023,Approved,6654.17,Store_Drop
RET-011211,OR-123238,PRD-00004,Incorrect item shipped,11-01-2023,Rejected,0,Store_Drop
RET-011212,OR-081589,PRD-00414,Damaged item,12-01-2023,Rejected,0,Courier
RET-011213,OR-105213,PRD-00137,Item not as described,14-01-2023,Approved,3461.98,Courier
RET-011214,OR-110569,PRD-00001,Poor customer service,10-01-2023,Approved,7112.4,Courier
RET-011215,OR-096532,PRD-00042,Product no longer wanted,21-01-2023,Refunded,3293.77,Courier
RET-011216,OR-086281,PRD-00287,Damaged item,04-01-2023,Rejected,0,Courier
RET-011217,OR-110698,PRD-00170,Delayed delivery,12-01-2023,Pending,0,Pickup
RET-011218,OR-097330,PRD-00176,No longer needed,09-01-2023,Pending,0,Store_Drop
RET-011219,OR-055879,PRD-00001,Received wrong quantity,16-01-2023,Approved,788.74,Courier
RET-011220,OR-052061,PRD-00009,Damaged item,15-01-2023,Rejected,0,Pickup
RET-011221,OR-051634,PRD-00426,Poor customer service,15-01-2023,Pending,0,Store_Drop
RET-011222,OR-058228,PRD-00014,Received wrong quantity,20-01-2023,Approved,7480.5,Courier
RET-011223,OR-045826,PRD-00199,Incorrect item shipped,15-01-2023,Pending,0,Store_Drop
RET-011224,OR-044205,PRD-00021,Poor customer service,11-01-2023,Refunded,3293.9,Store_Drop
RET-011225,OR-043579,PRD-00019,Changed mind,10-01-2023,Approved,839.07,Pickup
RET-011226,OR-032037,PRD-00036,Received wrong quantity,06-01-2023,Refunded,6302.72,Courier
RET-011227,OR-045148,PRD-00001,Item not as described,21-01-2023,Refunded,6603.68,Courier
RET-011228,OR-051171,PRD-00001,Product no longer wanted,14-01-2023,Refunded,2571.27,Store_Drop
RET-011229,OR-079306,PRD-00031,No longer needed,18-01-2023,Refunded,2783.63,Pickup
RET-011230,OR-119645,PRD-00004,Changed mind,21-01-2023,Refunded,6968.23,Courier
RET-011231,OR-093396,PRD-00002,No longer needed,20-01-2023,Approved,5148.44,Pickup
RET-011232,OR-083866,PRD-00006,Received wrong quantity,18-01-2023,Rejected,0,Courier
RET-011233,OR-007414,PRD-00066,Incorrect item shipped,17-01-2023,Approved,10304.26,Pickup
RET-011234,OR-099097,PRD-00035,Poor customer service,18-01-2023,Approved,10803.52,Courier
RET-011235,OR-100679,PRD-00331,Damaged item,07-01-2023,Refunded,1230.13,Store_Drop
RET-011236,OR-108466,PRD-00001,Changed mind,15-01-2023,Refunded,5697.99,Courier
RET-011237,OR-105975,PRD-00019,Better price found elsewhere,21-01-2023,Rejected,0,Courier
RET-011238,OR-010389,PRD-00172,Delayed delivery,05-01-2023,Refunded,2994.65,Pickup
RET-011239,OR-092351,PRD-00256,Received wrong quantity,05-01-2023,Approved,2582.22,Store_Drop
RET-011240,OR-124515,PRD-00001,Poor customer service,18-01-2023,Approved,2893.81,Courier
RET-011241,OR-050926,PRD-00007,Item not as described,12-01-2023,Refunded,3391.05,Store_Drop
RET-011242,OR-003615,PRD-00087,Changed mind,09-01-2023,Approved,2916.44,Pickup
RET-011243,OR-053690,PRD-00010,Delayed delivery,12-01-2023,Approved,8343.77,Courier
RET-011244,OR-100841,PRD-00089,Damaged item,19-01-2023,Approved,13706.74,Pickup
RET-011245,OR-014994,PRD-00002,Received wrong quantity,07-01-2023,Approved,2580.05,Courier
RET-011246,OR-113675,PRD-00293,Item not as described,19-01-2023,Approved,3779.42,Pickup
RET-011247,OR-118038,PRD-00003,Poor customer service,16-01-2023,Refunded,9762.88,Courier
RET-011248,OR-112464,PRD-00051,Damaged item,17-01-2023,Approved,14698.94,Store_Drop
RET-011249,OR-082284,PRD-00002,Changed mind,17-01-2023,Approved,6059.28,Courier
